BALANCE_FREQUENCY,PURCHASES,INSTALLMENTS_PURCHASES,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS
1.0,1189.04,1189.04,15000.0,3016.935137,332.492063
1.0,65.6,112.6,5000.0,390.916581,426.142311
1.0,486.27,0.0,2000.0,712.776539,1440.494944
1.0,5277.77,1272.81,6000.0,4353.346961,194.598709
0.909091,166.8,0.0,7000.0,1910.836556,359.989055
0.833333,724.0,724.0,1000.0,521.867766,88.700517
1.0,896.46,296.45,6500.0,7332.868891,1339.173048
1.0,0.0,0.0,2000.0,1264.471544,314.661601
1.0,4235.28,3769.7,2800.0,3770.525556,200.541865
1.0,129.05,0.0,2000.0,581.851472,418.990497
1.0,493.1,493.1,12000.0,1415.589572,1440.327788
1.0,1265.58,1265.58,5700.0,1341.967777,178.143055
1.0,3030.33,2315.04,7500.0,10141.66717,1734.593075
1.0,204.24,204.24,1500.0,163.744562,81.625033
1.0,756.0,0.0,600.0,1305.933063,883.267059
0.545455,307.4,307.4,5500.0,784.765421,211.2458
1.0,10148.7,6985.76,9800.0,6722.566161,1925.158396
1.0,2799.53,1869.86,3000.0,2687.141741,177.614322
0.818182,1410.6,999.0,4000.0,1933.515816,150.08129
1.0,0.0,0.0,2800.0,28.380195,193.738387
0.090909,480.01,0.0,19500.0,0.0,312.343947
1.0,0.0,0.0,5000.0,849.560918,348.744106
1.0,1926.19,1356.39,7000.0,2609.18811,189.423175
0.272727,162.01,0.0,7000.0,266.822736,66.24596
1.0,1372.81,0.0,2250.0,1073.317848,1140.180264
0.818182,892.4,509.0,2100.0,1713.393928,761.902854
1.0,0.0,0.0,500.0,175.481779,191.85798
0.625,85.69,0.0,3000.0,316.55616,538.259971
1.0,456.0,456.0,1000.0,339.113852,165.116059
1.0,1160.35,307.0,5000.0,1223.179332,158.882035
0.363636,31.68,31.68,4000.0,210.141652,140.456214
0.363636,1985.62,1985.62,7500.0,1792.109113,0.261984
0.636364,157.45,157.45,1000.0,238.253379,116.450584
1.0,387.41,0.0,2500.0,37.014298,53.264985
0.545455,112.21,112.21,1500.0,229.90409,134.635863
1.0,382.5,382.5,2500.0,1118.260439,1642.929308
1.0,280.0,0.0,3000.0,3344.167438,543.795825
1.0,2490.07,467.5,3400.0,392.291143,473.338251
0.545455,417.0,417.0,5000.0,394.135239,97.638234
1.0,1516.42,0.0,10000.0,977.636615,199.291321
1.0,0.0,0.0,2500.0,516.675665,810.048137
0.636364,50.0,0.0,7000.0,109.329805,205.427298
0.727273,306.99,306.99,3000.0,336.09467,176.826409
1.0,454.36,0.0,6600.0,1767.288568,1866.858931
0.636364,0.0,0.0,5500.0,8013.594413,360.414305
0.636364,1099.5,250.5,6000.0,1442.251089,95.209217
1.0,1640.29,792.34,6200.0,2277.879418,615.434945
1.0,0.0,0.0,2200.0,1561.37344,375.333662
1.0,317.62,317.62,4500.0,665.76969,754.751563
1.0,346.32,0.0,6000.0,597.5143,784.577784
1.0,554.38,363.25,8000.0,681.881907,882.049542
1.0,0.0,0.0,1500.0,293.144474,307.355494
0.363636,165.8,165.8,700.0,251.778786,14.945497
1.0,704.72,343.82,600.0,686.976557,828.745267
0.5,194.0,194.0,1500.0,269.175108,34.59541
1.0,87.09,87.09,4500.0,276.653239,327.757053
1.0,0.0,0.0,300.0,332.528057,193.718315
1.0,512.5,512.5,3000.0,691.600531,741.985756
1.0,1130.0,0.0,1500.0,133.744014,200.179471
1.0,0.0,0.0,11000.0,13069.75422,306.416968
0.777778,2723.47,0.0,2000.0,1203.702727,171.501276
1.0,266.52,266.52,1500.0,250.102937,558.520424
0.555556,658.96,0.0,2500.0,207.721495,14.078212
1.0,588.2,523.2,3000.0,601.778889,176.52637
1.0,535.97,0.0,5000.0,638.384571,1027.923953
0.888889,75.0,75.0,5500.0,913.974282,941.078476
0.181818,13.69,13.69,2900.0,2165.403988,219.961065
1.0,1514.8,0.0,1500.0,1340.645745,309.272904
1.0,567.68,31.68,3500.0,1697.132875,416.006812
1.0,0.0,0.0,14500.0,3054.844697,3242.471295
0.857143,0.0,0.0,1500.0,212.084925,331.487123
1.0,0.0,0.0,1700.0,258.425485,4454.428552
1.0,0.0,0.0,1200.0,328.141952,293.804549
1.0,55.4,0.0,1200.0,188.413804,5603.542008
1.0,0.0,0.0,2000.0,495.043669,1041.361298
1.0,860.0,860.0,7000.0,4062.824567,790.847301
1.0,334.48,52.5,1200.0,634.297592,206.14725
1.0,137.55,137.55,9500.0,384.774018,428.421814
0.909091,1525.1,1525.1,4000.0,1682.312643,157.835032
0.181818,50.0,0.0,1200.0,555.764209,312.343947
1.0,0.0,0.0,1500.0,2094.304543,258.977488
1.0,512.16,407.16,2500.0,567.449456,238.252068
1.0,0.0,0.0,2000.0,418.596666,434.688783
1.0,555.0,555.0,3500.0,1045.129438,780.780114
0.0,9.28,9.28,5000.0,0.0,312.343947
1.0,3884.19,1618.29,9000.0,3682.437155,212.358132
1.0,1176.0,1176.0,2150.0,1083.783994,1364.816672
0.5,266.6,0.0,2500.0,293.055707,88.589314
1.0,585.39,0.0,1700.0,523.910288,1315.479892
1.0,0.0,0.0,3000.0,2644.30567,492.497922
1.0,0.0,0.0,6000.0,674.702724,1102.054684
1.0,3838.7,1084.95,6500.0,3798.039094,245.422018
0.818182,8834.96,565.6,7000.0,3788.138204,739.344097
0.875,2690.62,1473.58,8000.0,2806.897275,137.43462
1.0,0.0,0.0,7000.0,1483.38461,702.052491
0.636364,825.0,225.0,3000.0,218.826147,190.513321
0.909091,968.64,968.64,3000.0,764.973252,189.162675
1.0,805.8,265.8,4000.0,845.966736,184.444816
1.0,185.1,0.0,4000.0,5549.022185,3011.099397
1.0,0.0,0.0,4500.0,1074.265678,883.685949
1.0,539.55,539.55,6500.0,1405.944742,3269.298234
0.545455,3770.05,1370.1,6500.0,6372.619037,342.28649
1.0,0.0,0.0,2000.0,385.654237,229.411418
1.0,0.0,0.0,1200.0,269.369459,271.528169
1.0,1337.35,1291.7,3000.0,819.792196,6404.855484
1.0,439.08,330.63,1200.0,1476.257377,616.862544
1.0,118.7,118.7,2000.0,305.892501,211.984193
1.0,320.34,320.34,1500.0,1229.226379,324.954747
1.0,968.43,728.43,8000.0,1899.738286,1600.26917
1.0,43.25,43.25,1800.0,32.924384,150.317143
1.0,0.0,0.0,1200.0,272.517748,277.546713
1.0,1166.68,1166.68,3500.0,1014.549633,216.090433
1.0,542.47,0.0,3000.0,209.392729,354.281114
1.0,941.39,80.72,7000.0,1679.00486,309.140865
1.0,0.0,0.0,600.0,164.403739,276.486072
1.0,463.34,463.34,4000.0,162.949236,184.464721
1.0,1334.7,0.0,3000.0,904.68554,250.871811
1.0,244.92,244.92,2500.0,221.798291,179.182583
0.818182,553.85,184.75,4200.0,846.787917,150.804339
1.0,454.72,0.0,1500.0,826.036748,350.661181
1.0,2216.21,169.0,2500.0,2571.573214,73.948578
1.0,1963.25,86.17,8000.0,1903.279643,174.499877
0.818182,487.0,0.0,500.0,454.888506,127.731899
1.0,279.76,578.55,1000.0,956.028747,1033.373322
1.0,0.0,0.0,7000.0,4560.77572,42629.55117
1.0,0.0,0.0,3500.0,398.316441,566.30971
1.0,0.0,0.0,5000.0,1825.349955,1026.0174
1.0,661.49,0.0,1800.0,2617.887354,299.935043
1.0,5755.93,1901.31,10000.0,3848.416129,925.359254
1.0,0.0,0.0,8500.0,1123.974128,654.870661
1.0,0.0,0.0,1200.0,348.658967,269.844517
1.0,575.88,200.0,4500.0,406.891744,399.881036
0.818182,788.99,553.09,5700.0,874.51882,141.103713
1.0,0.0,0.0,8000.0,6313.310688,357.783692
1.0,434.25,434.25,5450.0,4997.981363,4553.15605
0.727273,602.2,100.0,2500.0,590.403543,69.987515
0.636364,980.0,0.0,1000.0,1485.205378,163.396716
1.0,3908.26,0.0,9000.0,2226.722088,1145.197102
1.0,0.0,0.0,3000.0,3410.296105,992.707868
0.727273,124.13,78.48,3000.0,1486.14717,390.098144
1.0,240.02,240.02,1500.0,613.733389,535.262291
1.0,92.1,92.1,1500.0,487.05295,495.317878
1.0,684.2,165.33,4000.0,1194.108316,158.022532
1.0,33.44,33.44,2400.0,2989.04951,3457.886177
0.363636,0.0,0.0,8000.0,22889.17468,645.775344
1.0,0.0,0.0,17500.0,2803.423946,2962.908954
1.0,0.0,0.0,2500.0,1612.24135,438.47095
1.0,296.16,296.16,1500.0,58.787935,135.413354
1.0,117.0,0.0,9000.0,1160.657884,381.46904
1.0,0.0,0.0,5000.0,1161.700956,994.581254
1.0,94.38,62.3,2500.0,1593.278155,401.341447
1.0,365.0,249.0,800.0,230.655936,209.080877
1.0,0.0,0.0,6000.0,689.917064,577.743307
1.0,3305.33,2886.11,5000.0,3312.414274,220.475303
1.0,0.0,0.0,500.0,158.139197,171.611073
0.909091,0.0,0.0,3500.0,3440.235297,729.873545
1.0,2360.7,0.0,5000.0,2313.605337,182.983637
1.0,0.0,0.0,5000.0,1096.636052,1313.966224
1.0,553.18,553.18,8000.0,467.565103,149.339136
1.0,2138.34,113.34,3000.0,1340.124452,469.831073
1.0,249.75,249.75,6000.0,1715.681945,1700.897107
1.0,400.04,125.0,3000.0,681.432786,167.945758
1.0,70.98,70.98,1000.0,379.261644,260.465386
1.0,888.96,888.96,2000.0,790.509043,179.636117
1.0,0.0,0.0,2500.0,763.38027,705.382787
1.0,1846.03,1338.71,4500.0,1082.35936,521.999553
1.0,0.0,0.0,1700.0,361.533622,496.679318
1.0,49.25,0.0,1000.0,370.390221,215.208576
1.0,438.12,378.92,5000.0,1021.827215,744.223511
0.166667,0.0,0.0,4000.0,0.0,312.343947
0.272727,393.71,225.0,1700.0,178.707279,312.343947
1.0,0.0,0.0,3500.0,890.878231,1015.570692
1.0,0.0,0.0,1200.0,1513.629514,502.813712
1.0,0.0,0.0,2500.0,481.98,301.076813
0.444444,189.72,189.72,1500.0,284.411628,19.278758
0.909091,1653.34,1093.51,2500.0,3719.691848,199.34309
0.363636,0.0,0.0,3000.0,28.36165,79.103048
1.0,3198.15,1231.91,6000.0,1068.304454,1647.360238
0.875,551.06,0.0,2500.0,583.355186,1111.406948
0.8,0.0,0.0,2500.0,411.215805,315.604084
0.272727,143.73,143.73,2500.0,0.0,312.343947
0.9,1604.97,1604.97,1000.0,1059.917432,459.831026
1.0,417.7,417.7,2000.0,447.030311,148.459781
1.0,1946.25,1129.34,1200.0,1957.052996,172.362577
1.0,7394.18,5105.98,11000.0,10460.87946,1076.5895
1.0,1326.09,0.0,3500.0,1491.960053,751.452457
1.0,1224.01,420.16,3500.0,429.743823,440.784074
0.0,54.0,54.0,4000.0,0.0,312.343947
0.909091,2331.4,1488.5,4500.0,1859.888094,164.943132
1.0,1567.12,740.49,1200.0,993.247869,571.822624
0.875,3488.01,0.0,5000.0,105.220502,165.054133
1.0,440.44,0.0,3000.0,541.027445,197.29764
1.0,317.1,317.1,1000.0,169.458993,149.095117
1.0,0.0,0.0,2000.0,2563.051966,515.702583
1.0,2630.52,861.18,4000.0,2534.005357,176.114115
1.0,417.72,417.72,2000.0,1362.230146,973.111675
1.0,5251.08,2375.98,11000.0,1429.348596,1660.393651
1.0,4723.84,4538.84,7500.0,4319.450171,170.895638
0.363636,0.0,0.0,7500.0,714.958591,56.421314
1.0,3074.81,1276.96,5500.0,2405.281559,660.502814
0.0,240.1,240.1,2500.0,0.0,312.343947
1.0,0.0,0.0,3000.0,499.241223,1272.079422
1.0,716.76,716.76,10000.0,1215.678547,2348.721844
1.0,223.6,0.0,2000.0,1003.294384,660.657081
0.272727,448.74,448.74,3500.0,556.071033,312.343947
1.0,4837.22,1323.77,12500.0,2400.932909,1189.708084
1.0,2827.49,1871.64,3000.0,2188.042223,316.208158
1.0,74.0,0.0,1500.0,330.099968,273.120559
0.0,0.0,0.0,3000.0,197.845282,312.343947
1.0,0.0,0.0,1000.0,5445.35687,4496.934117
1.0,95.44,95.44,5000.0,2686.89785,427.511065
1.0,2197.28,133.0,4200.0,775.676457,795.224277
1.0,125.0,125.0,500.0,250.788354,350.085005
1.0,1166.24,486.51,7000.0,846.60721,194.955516
1.0,944.49,944.49,1000.0,831.708548,218.808215
0.727273,205.46,0.0,1600.0,335.650351,141.824682
1.0,1949.62,518.7,1800.0,1679.271891,163.817498
1.0,194.03,0.0,4000.0,589.020267,216.511505
1.0,137.03,0.0,1200.0,312.729653,269.716306
1.0,1780.83,83.36,4500.0,1892.999476,168.906777
0.545455,2352.24,0.0,6500.0,3931.602949,225.579276
1.0,1443.89,188.18,8000.0,707.157146,691.597386
1.0,0.0,0.0,2500.0,494.810805,856.617955
0.857143,360.0,0.0,2500.0,10132.43236,920.28777
1.0,1769.79,409.9,2500.0,662.501323,816.492249
1.0,509.94,509.94,1000.0,812.018361,1361.687384
0.272727,217.77,217.77,3000.0,211.406239,345.092178
0.0,181.0,0.0,2500.0,165.763083,312.343947
0.636364,1023.55,235.4,3000.0,853.805054,112.459858
0.857143,0.0,0.0,1200.0,901.464465,169.693848
1.0,0.0,0.0,6500.0,1109.464387,1961.996767
1.0,0.0,0.0,1500.0,307.813989,364.040306
1.0,2742.33,2225.03,7500.0,11263.92185,3417.459191
0.909091,1206.38,189.12,6500.0,1146.597649,148.652054
1.0,1552.63,1552.63,11000.0,2999.648846,4415.280009
0.666667,0.0,0.0,1500.0,334.141296,98.774135
1.0,551.62,191.62,1500.0,655.465567,1226.5916
1.0,868.74,191.0,600.0,1013.601058,173.598464
0.9,806.37,0.0,2500.0,249.737718,335.768422
0.272727,0.0,0.0,2400.0,655.942526,26.057675
1.0,2969.3,1730.75,9500.0,713.218297,643.266736
0.454545,116.97,116.97,2500.0,387.714131,140.21546
0.909091,235.0,235.0,3000.0,265.356425,158.051064
1.0,0.0,0.0,750.0,36.205265,292.340434
1.0,313.38,0.0,5000.0,502.501173,303.90853
0.2,0.0,0.0,1200.0,329.112626,372.439588
1.0,1274.55,502.97,7000.0,1282.879804,188.808807
1.0,1643.85,1456.83,7000.0,1624.984429,180.973371
0.75,158.64,158.64,1500.0,178.288853,66.521398
1.0,618.4,0.0,7000.0,2412.673715,1565.706094
1.0,485.92,356.72,4500.0,461.233712,730.057807
1.0,171.9,171.9,1500.0,145.002943,147.054838
1.0,2604.52,198.4,6000.0,710.851447,326.845433
1.0,1520.98,391.18,6000.0,1477.598975,248.560395
1.0,411.24,168.79,3000.0,814.752576,706.375896
1.0,1331.25,981.78,6000.0,343.581118,132.768622
1.0,714.0,669.0,1200.0,615.631157,564.048565
0.285714,74.4,74.4,2000.0,225.796349,72.752062
1.0,1224.0,660.0,2000.0,2494.59698,359.023302
0.909091,434.6,370.6,4000.0,538.381397,136.480614
0.454545,191.34,151.34,1500.0,3467.412046,1094.75712
1.0,588.67,311.04,2500.0,604.791592,492.941701
0.818182,0.0,0.0,7500.0,3331.674163,706.541509
0.7,179.8,0.0,1200.0,1374.794128,99.449376
1.0,1052.96,994.0,3000.0,1460.413198,191.915913
1.0,2341.08,387.24,2000.0,736.002618,241.954677
0.727273,178.0,178.0,1000.0,1390.256371,4287.23667
1.0,1079.25,0.0,8500.0,2109.059693,923.295203
1.0,0.0,0.0,5000.0,286.708354,628.484562
1.0,2355.24,2355.24,4500.0,2235.909626,4034.532894
1.0,596.64,596.64,2000.0,911.09047,867.538271
1.0,556.93,0.0,4700.0,0.0,312.343947
0.6,0.0,0.0,7000.0,722.613809,938.887562
1.0,0.0,0.0,4000.0,804.570403,735.219705
1.0,365.5,0.0,1200.0,566.349364,1362.30698
1.0,502.63,0.0,6000.0,539.450103,332.702117
1.0,0.0,0.0,6500.0,8075.826793,495.373116
0.818182,2697.86,830.86,1200.0,2541.202407,127.089174
1.0,92.16,92.16,500.0,91.672694,88.184604
1.0,0.0,0.0,1500.0,506.765033,449.179818
0.9,110.25,70.25,10000.0,881.42058,724.699558
1.0,612.23,116.62,2000.0,1642.068707,419.956251
1.0,98.4,0.0,4000.0,3592.092848,567.227496
1.0,864.61,0.0,3000.0,1880.266926,362.449997
1.0,2518.37,1910.81,2500.0,2319.258937,172.731484
0.909091,0.0,0.0,5000.0,4714.063176,543.766316
1.0,0.0,0.0,3000.0,219.39817,289.556813
1.0,1314.75,1189.56,6000.0,1303.104693,135.761304
0.9,0.0,0.0,7000.0,1161.616486,1969.959554
1.0,1854.3,1679.9,1200.0,844.459124,717.606248
1.0,2093.15,874.35,1200.0,1017.966877,279.000158
1.0,1171.88,0.0,3700.0,350.750246,343.006271
0.454545,2214.87,0.0,14500.0,7840.121433,171.749612
0.090909,90.66,90.66,3000.0,0.0,312.343947
1.0,35.94,0.0,2000.0,1230.609516,1314.625311
1.0,1279.5,736.5,1000.0,661.341498,142.5988
1.0,0.0,0.0,7500.0,977.203331,875.725207
1.0,2001.69,564.45,3000.0,1199.370357,985.937337
1.0,35.0,0.0,4000.0,328.496865,20551.61978
1.0,0.0,0.0,2500.0,660.566074,675.757657
0.888889,0.0,0.0,2500.0,3710.009991,303.089369
1.0,1020.53,1020.53,2500.0,1080.870791,2235.335312
1.0,1149.52,0.0,5000.0,1250.398004,1373.34962
1.0,1389.28,643.34,1800.0,431.782845,811.518229
1.0,571.32,571.32,1000.0,546.617245,162.921045
0.727273,639.0,639.0,3300.0,940.011994,182.150814
0.545455,215.26,215.25,1200.0,474.643613,104.812542
1.0,3533.46,999.96,5000.0,4868.256038,735.288195
1.0,0.0,0.0,1200.0,1173.576762,158.975163
1.0,4681.26,2379.62,7000.0,4675.820552,249.00939
0.090909,554.16,554.16,1500.0,0.0,312.343947
1.0,2821.76,2042.5,4500.0,1457.330184,273.104239
0.909091,1225.96,154.73,1500.0,400.154087,276.642257
1.0,410.24,113.72,9500.0,772.194997,886.05258
0.909091,1507.26,495.66,2000.0,2281.634116,926.600197
1.0,0.0,0.0,1700.0,437.134508,673.208585
1.0,219.24,219.24,1500.0,128.095464,170.440977
1.0,202.69,0.0,11000.0,2856.272258,1505.988113
0.909091,194.0,135.0,5000.0,738.457844,197.425096
0.545455,123.72,123.72,3000.0,270.589779,133.760906
1.0,200.51,0.0,1200.0,407.022337,399.681786
1.0,1915.65,582.74,8500.0,4723.691364,629.361278
1.0,52.9,0.0,3500.0,704.408044,601.028911
1.0,52.83,0.0,3000.0,1871.16958,413.035007
0.875,0.0,0.0,3000.0,662.354973,411.86658
1.0,93.1,93.1,2500.0,83.556361,172.482173
1.0,490.61,444.96,4500.0,1541.998312,2410.083966
1.0,483.3,483.3,2500.0,541.618413,179.311193
0.727273,17.3,0.0,8954.545455,10226.60176,1024.126428
1.0,572.64,572.64,1000.0,1794.686669,3605.683246
1.0,1390.48,677.4,7000.0,1512.39601,719.28329
1.0,367.67,77.9,4700.0,610.349554,143.185465
1.0,5313.2,1525.7,13000.0,4357.719667,952.119024
0.363636,311.81,0.0,4000.0,109.704849,132.31002
0.363636,53.95,53.95,1200.0,124.392554,114.355656
1.0,12.4,0.0,2500.0,481.589626,238.636185
1.0,0.0,0.0,2200.0,1676.131231,176.822347
1.0,0.0,0.0,8000.0,1582.770873,2632.897525
1.0,956.56,137.4,4000.0,424.033602,659.90603
1.0,117.24,117.24,1200.0,380.06061,371.31214
1.0,3785.85,201.9,10500.0,1212.369561,991.435532
1.0,563.82,0.0,2950.0,350.164857,373.629996
1.0,331.81,0.0,3500.0,831.678305,1077.695905
1.0,0.0,0.0,2450.0,358.002324,454.553502
1.0,0.0,0.0,1800.0,432.121759,623.766019
0.818182,990.0,0.0,3000.0,764.86843,226.19801
1.0,624.0,624.0,1000.0,883.088274,862.689591
1.0,599.92,599.92,5000.0,687.999005,255.719951
1.0,0.0,0.0,3500.0,975.901669,949.523933
1.0,416.6,416.6,1050.0,509.248904,1006.439477
0.363636,51.36,51.36,1200.0,167.260487,135.978141
1.0,21.9,0.0,600.0,162.272808,271.112945
1.0,710.2,0.0,3700.0,3144.534957,477.522969
1.0,0.0,0.0,7000.0,523.481375,414.584718
1.0,1430.24,1380.24,3000.0,2034.512438,3337.263197
1.0,603.46,274.78,1200.0,233.768374,353.463494
1.0,0.0,0.0,5000.0,576.468692,374.736257
1.0,374.81,374.81,4000.0,309.602823,105.971136
0.888889,810.27,0.0,1500.0,256.967584,7011.077671
1.0,50.0,0.0,1500.0,275.687079,457.454141
1.0,394.48,173.28,3000.0,3734.576574,1184.827039
1.0,226.63,61.84,5500.0,974.445304,2314.631472
1.0,2599.42,631.8,1800.0,2146.180788,239.996338
1.0,146.75,146.75,1500.0,135.87419,203.496004
1.0,666.64,666.64,7000.0,822.387829,287.636364
1.0,175.0,175.0,1200.0,254.27684,835.079395
1.0,1322.06,1020.54,5500.0,1764.32763,447.535776
0.9,0.0,0.0,2500.0,165.549752,337.524976
1.0,0.0,0.0,4000.0,949.187748,990.007312
1.0,672.48,672.48,4500.0,869.632913,182.835878
0.4,250.0,0.0,8000.0,4995.053024,284.70693
0.363636,354.5,0.0,5000.0,257.295601,418.943012
1.0,5105.17,2840.06,3500.0,4650.299879,177.946334
1.0,639.56,639.56,2200.0,210.272469,254.976679
0.727273,1178.64,1178.64,3200.0,1473.852143,71.772114
1.0,1611.04,163.4,9000.0,4997.375402,1783.558275
0.125,0.0,0.0,3000.0,0.0,312.343947
1.0,200.02,200.02,1000.0,548.458069,992.622332
0.454545,1063.22,274.0,7000.0,276.870232,69.559452
1.0,396.0,396.0,12000.0,9676.278566,2252.899777
1.0,147.26,147.26,1000.0,430.455738,163.227325
0.272727,436.75,436.75,3000.0,1634.962881,139.00528
1.0,139.16,139.16,1200.0,1209.136709,641.54543
0.181818,31.25,31.25,1000.0,0.0,312.343947
1.0,518.04,68.33,3500.0,3837.547894,492.835677
0.090909,0.0,0.0,6000.0,0.0,312.343947
1.0,1145.85,700.0,5000.0,874.238956,179.080958
0.666667,0.0,0.0,1200.0,157.919567,54.574568
0.272727,4.8,4.8,2200.0,70.517745,246.213204
1.0,459.69,459.69,6000.0,279.902009,155.30575
1.0,37.62,37.62,1500.0,1691.81869,4887.636705
1.0,0.0,0.0,1200.0,0.0,312.343947
0.857143,0.0,0.0,2500.0,64.429192,229.94082
1.0,0.0,0.0,1500.0,1298.142663,443.370345
1.0,1229.62,568.02,8000.0,1692.635777,805.598851
1.0,1100.19,0.0,5700.0,1694.640984,190.249932
1.0,0.0,0.0,5000.0,1034.178777,156.202558
1.0,0.0,0.0,1800.0,1164.081703,3016.951267
1.0,1872.51,1369.5,4500.0,1480.089378,198.199128
0.454545,66.25,66.25,2000.0,129.109877,138.717776
1.0,0.0,0.0,7000.0,1065.648112,1175.224249
1.0,1207.3,0.0,2500.0,1609.295692,2571.403534
0.545455,56.4,0.0,4000.0,3613.150681,205.305914
1.0,0.0,0.0,4000.0,602.231254,386.832933
1.0,224.81,0.0,1800.0,284.388927,225.29301
1.0,2800.12,2800.12,6000.0,2515.127273,167.108694
0.454545,0.0,0.0,4500.0,3486.642342,159.204938
1.0,0.0,0.0,4000.0,912.842125,1090.502794
1.0,17.0,0.0,600.0,243.905711,291.892373
0.545455,593.0,593.0,2000.0,1158.659124,90.139909
1.0,251.19,251.19,1500.0,214.973026,131.272786
1.0,0.0,0.0,5000.0,1261.781799,1355.006535
0.818182,1305.72,1305.72,1700.0,1127.40911,77.116725
0.888889,0.0,0.0,2500.0,783.359871,609.884322
0.909091,5616.07,655.34,5500.0,10894.444,864.068895
1.0,0.0,0.0,5000.0,1861.424668,669.400628
1.0,950.0,0.0,4500.0,118.53066,290.333335
1.0,1284.74,0.0,3000.0,2524.474539,167.031924
1.0,0.0,0.0,3200.0,602.769462,565.639938
0.0,408.38,408.38,6000.0,535.013917,312.343947
1.0,4042.41,1311.03,5000.0,7633.554879,4192.565071
1.0,595.83,32.33,2500.0,316.521528,382.024584
0.909091,0.0,0.0,3500.0,745.982616,576.331228
0.909091,692.94,692.94,4000.0,806.703752,143.810743
1.0,479.0,399.0,2000.0,389.241521,141.850602
1.0,0.0,0.0,1000.0,46.365579,276.074313
1.0,138.0,83.0,9000.0,302.161387,414.1429
0.0,140.04,140.04,1000.0,129.905883,312.343947
0.888889,25.0,25.0,2500.0,540.687217,570.576789
1.0,8945.67,0.0,5500.0,7917.840874,261.663214
0.875,0.0,0.0,1500.0,1682.814334,249.673023
1.0,7025.02,0.0,3500.0,6063.45472,2283.354515
1.0,1096.98,507.5,5000.0,1873.388189,148.294074
1.0,0.0,0.0,8000.0,1423.232277,265.899549
1.0,1000.0,1000.0,1700.0,2025.267591,319.173449
1.0,2148.02,513.58,3500.0,922.603695,764.90448
1.0,73.8,73.8,1800.0,356.324476,679.20095
0.727273,414.8,361.8,4500.0,545.768039,135.094235
0.9,797.5,219.67,4000.0,2979.5467,3052.080103
1.0,540.0,540.0,7000.0,675.065652,193.588238
1.0,3658.71,913.4,2500.0,3646.346596,151.890083
1.0,0.0,0.0,5000.0,488.155542,299.651665
1.0,666.89,116.1,7500.0,579.257195,773.160428
0.909091,2122.98,296.31,10500.0,2006.417008,131.553346
1.0,1022.77,0.0,9000.0,5960.192059,6357.931772
1.0,87.51,87.51,8000.0,605.029703,700.831872
1.0,7311.99,0.0,6700.0,2773.245445,1960.522407
1.0,0.0,0.0,3000.0,312.16358,356.580899
1.0,2368.84,904.28,2500.0,2123.311356,137.665487
1.0,354.27,0.0,7000.0,1606.554704,2474.330298
1.0,0.0,0.0,11000.0,1148.224685,1155.856775
0.454545,735.0,735.0,2000.0,1256.297676,64.518375
1.0,2095.49,746.16,6500.0,1427.071161,1036.041514
1.0,1778.92,545.05,10500.0,1686.269252,143.010184
1.0,293.26,293.26,1500.0,317.991447,220.504335
0.272727,60.0,60.0,3000.0,231.681868,114.544794
0.636364,0.0,0.0,3000.0,307.559683,76.436629
1.0,0.0,0.0,500.0,90.933457,467.783339
1.0,469.89,469.89,2000.0,363.258365,178.843168
1.0,1831.91,1614.99,7000.0,1298.605481,162.966327
1.0,1436.41,136.32,6500.0,594.214126,438.285694
1.0,5400.64,706.52,6850.0,3359.914173,527.235281
1.0,1014.36,691.67,1200.0,1250.42369,620.326049
1.0,0.0,0.0,1200.0,88.066511,95.6311
1.0,850.15,0.0,2500.0,3536.855347,476.200022
1.0,488.52,488.52,7500.0,459.429985,255.903482
1.0,0.0,0.0,1500.0,506.958786,606.10374
0.272727,249.96,249.96,4000.0,248.437485,36.714951
1.0,219.44,41.64,9000.0,810.671862,866.819687
1.0,0.0,0.0,1800.0,579.289913,450.993235
1.0,300.0,0.0,5400.0,3860.659948,1681.982864
1.0,1753.25,589.21,4000.0,500.01493,352.459986
1.0,904.55,841.15,7500.0,990.722558,163.711273
1.0,1522.06,149.72,3000.0,1878.606679,162.411202
1.0,0.0,0.0,6000.0,1239.821726,1464.809088
1.0,1201.97,827.73,3000.0,1254.356926,1050.329485
1.0,1723.3,202.98,3000.0,1328.848053,1344.153649
0.636364,548.02,548.02,4000.0,695.091566,111.441098
0.818182,33.37,33.37,1500.0,1741.996361,228.404649
1.0,2243.99,700.0,7000.0,2522.034983,269.921984
1.0,0.0,0.0,4500.0,498.736792,201.320157
1.0,1125.8,694.92,3000.0,1863.122757,204.442058
1.0,1490.63,78.75,5250.0,4644.297034,456.049907
0.0,609.21,609.21,1000.0,684.523752,312.343947
1.0,0.0,0.0,13500.0,717.257211,233.199801
1.0,3585.75,97.33,6500.0,6869.557475,976.009981
1.0,0.0,0.0,4000.0,593.427752,585.836711
1.0,3884.68,1274.11,8000.0,3517.817878,200.20274
1.0,1091.7,0.0,3000.0,2363.934071,160.554292
1.0,57.91,0.0,6000.0,1218.114753,1737.033754
1.0,9934.93,1434.26,10000.0,3670.569073,617.994101
1.0,0.0,0.0,3000.0,2050.337787,188.947534
1.0,1346.44,455.54,6000.0,4397.366472,469.212052
0.545455,499.98,499.98,2500.0,744.260461,235.440351
